GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "53000","Washington",8,SAINC30,10,"...","Personal income (millions of dollars)","Millions of dollars",6588.3,6994.8,7248.0,7609.3,8203.1,8393.9,8787.3,9465.1,10693.3,11710.4,13034.8,14235.8,15036.7,15838.6,17079.0,19236.0,21826.7,24719.6,27398.8,30412.0,35366.6,40755.5,46241.9,51391.3,54606.4,58281.5,62431.1,66376.3,70875.8,75031.2,81724.1,90313.2,99151.2,106188.9,114759.0,120676.9,126855.4,134146.3,144246.2,155513.9,170382.4,181940.5,194509.9,199204.1,202618.0,210856.5,226359.6,235828.1,257120.0,278686.9,292402.8,279749.7,287760.3,304986.9,329258.6,336333.9,363327.1,385687.9,407654.1,434758.6,467399.0
 "53000","Washington",8,SAINC30,45,"...","Net earnings by place of residence","Millions of dollars",5130.9,5445.7,5587.8,5851.6,6351.8,6462.8,6741.5,7259.3,8319.2,9036.5,10054.2,10864.9,10983.3,11336.3,12275.9,13810.4,15538.6,17381.3,19434.0,21684.0,25477.3,29444.2,32529.8,35009.3,36079.6,38070.1,40492.1,42822.5,46247.2,49547.1,54239.6,59305.2,65697.7,70403.6,76923.6,80419.2,83691.2,87393.1,94145.7,102602.1,114284.8,124650.8,132647.6,135398.5,137971.9,142440.1,149803.7,158201.4,170300.4,182179.3,186644.5,177242.2,181846.0,193322.0,208867.6,215798.2,227152.9,239821.0,252839.1,271052.0,291798.3
 "53000","Washington",8,SAINC30,50,"...","Personal current transfer receipts","Millions of dollars",468.9,484.3,514.0,563.4,566.7,598.2,630.9,662.9,688.6,828.6,951.0,1076.9,1435.1,1671.0,1784.5,2011.0,2351.7,2907.3,3162.0,3309.7,3587.5,4015.1,4916.5,5711.7,6425.4,7018.6,7378.0,7934.6,8415.6,8862.3,9654.3,10596.3,11645.9,13192.2,14551.8,15577.6,16396.3,17521.1,18359.5,19044.4,19793.7,20985.7,22414.9,25117.0,26711.7,27967.8,28406.6,30097.0,32302.8,34994.0,40291.0,45444.6,50178.7,49947.8,50045.8,50945.2,55630.4,57143.2,60851.0,62729.6,65848.7
 "53000","Washington",8,SAINC30,60,"..."," Income maintenance benefits 1/","Millions of dollars",91.5,81.8,73.2,74.0,67.8,66.1,69.2,69.0,66.2,80.2,89.8,112.8,182.4,200.6,228.1,231.1,299.7,329.1,360.1,347.2,372.3,406.0,533.2,565.3,572.6,622.5,664.7,721.4,782.5,821.7,887.1,943.7,1035.7,1275.5,1471.7,1592.3,1697.4,1855.6,1863.5,1877.2,1860.3,1861.0,1878.7,1942.1,2058.1,2249.0,2436.2,2712.3,2896.0,3459.3,3977.4,5278.4,5841.4,5660.5,5503.8,5407.8,5358.2,5871.8,6219.9,6233.3,6098.7
 "53000","Washington",8,SAINC30,70,"..."," Unemployment insurance compensation","Millions of dollars",72.4,57.7,68.6,85.7,60.7,65.7,70.6,52.8,35.3,42.0,44.4,59.5,195.1,269.7,199.3,152.8,187.9,357.9,346.6,279.4,205.0,192.3,369.6,488.1,760.2,767.8,522.6,490.7,447.8,421.7,405.0,393.3,454.6,669.4,940.8,1156.8,1078.9,928.3,896.2,760.5,849.9,978.3,967.5,1404.3,2426.8,2289.1,1242.3,833.3,770.8,775.7,1254.1,3772.8,4317.3,3204.0,2489.7,1819.1,1115.3,1022.7,1025.3,1047.6,1030.2
 "53000","Washington",8,SAINC30,80,"..."," Retirement and other","Millions of dollars",305.0,344.8,372.2,403.7,438.2,466.4,491.1,541.1,587.1,706.4,816.8,904.7,1057.5,1200.6,1357.0,1627.2,1864.1,2220.2,2455.4,2683.1,3010.2,3416.8,4013.7,4658.3,5092.7,5628.3,6190.7,6722.5,7185.4,7619.0,8362.2,9259.2,10155.6,11247.2,12139.4,12828.5,13620.1,14737.2,15599.8,16406.8,17083.5,18146.4,19568.6,21770.6,22226.7,23429.7,24728.0,26551.4,28636.1,30759.0,35059.5,36393.4,40020.0,41083.2,42052.3,43718.4,49157.0,50248.7,53605.8,55448.8,58719.9
 "53000","Washington",8,SAINC30,90,"...","Dividends, interest, and rent","Millions of dollars",988.5,1064.8,1146.2,1194.4,1284.6,1333.0,1414.9,1542.9,1685.6,1845.3,2029.5,2293.9,2618.3,2831.2,3018.7,3414.7,3936.4,4431.0,4802.8,5418.3,6301.7,7296.2,8795.6,10670.2,12101.4,13192.8,14561.0,15619.1,16213.0,16621.8,17830.2,20411.7,21807.5,22593.1,23283.6,24680.0,26767.9,29232.1,31740.9,33867.3,36303.8,36303.9,39447.4,38688.6,37934.4,40448.6,48149.3,47529.7,54516.8,61513.6,65467.2,57062.9,55735.6,61717.1,70345.2,69590.4,80543.8,88723.7,93964.0,100977.0,109752.0
 "53000","Washington",8,SAINC30,91,"..."," Personal dividend income","Millions of dollars",125.0,136.9,148.0,156.2,173.9,182.2,198.0,220.9,233.5,253.2,270.0,280.5,285.9,298.5,324.3,388.8,459.9,488.9,574.9,661.2,782.7,916.5,1056.8,1248.9,1329.0,1395.5,1529.1,1672.0,1842.6,2009.2,2326.4,3036.7,3315.0,3596.4,3648.3,4114.7,4908.7,5334.8,6335.6,7121.7,7485.4,7241.3,8042.5,7067.4,7387.8,9442.5,17587.2,12809.6,16900.6,20630.1,20751.6,12988.3,12502.3,16173.2,21358.2,20826.7,26685.5,30015.3,31910.5,34286.2,37412.4
 "53000","Washington",8,SAINC30,92,"..."," Personal interest income","Millions of dollars",592.5,633.5,689.3,715.2,767.2,792.3,852.3,944.2,1055.6,1178.4,1352.8,1589.0,1889.8,2051.2,2191.6,2511.4,2982.2,3488.9,3805.1,4432.2,5167.7,6025.5,7321.2,8914.7,10260.0,11266.3,12507.4,13395.1,13935.0,14213.2,14979.4,16861.4,17829.0,18034.2,18135.3,18312.0,18990.1,20659.7,21652.2,22835.5,24369.2,24223.7,26331.4,26047.3,24777.2,24882.9,24126.9,28678.1,32335.5,36006.5,37591.2,34821.5,32246.4,32296.1,35112.8,33625.4,36985.3,40142.9,41563.3,44199.1,48682.6
 "53000","Washington",8,SAINC30,93,"...","  Imputed interest receipts 2/","Millions of dollars",296.3,326.4,352.8,378.9,407.2,418.2,449.2,474.1,513.9,578.2,657.7,808.2,1019.5,1122.3,1200.9,1345.0,1584.7,1973.8,2096.3,2380.3,2758.7,2975.6,3471.2,3899.2,4660.5,5771.2,5972.8,6832.1,7267.9,7672.2,8072.6,8698.2,9267.7,9932.7,10689.3,11320.9,11767.3,12807.5,13283.1,14291.4,14456.6,14757.5,15498.8,15067.4,15227.0,15790.1,16882.6,17980.8,19275.2,20380.0,22111.1,22648.2,22230.5,22344.3,22871.0,22977.5,24563.3,26618.4,26550.9,26765.5,28263.2
