GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "00000","United States *", ,SAINC50,10,"...","Personal income (thousands of dollars)","Thousands of dollars",211495000,209009000,232835639,262330710,280335813,297142895,300302047,322134345,346083545,366021214,376151280,400328786,417700000,436047000,464000000,487780000,522633000,564444000,612713000,656828000,720877000,791229000,855525000,924613000,1016408000,1133468000,1244912000,1362505000,1495704000,1651632000,1855849000,2073257000,2313160000,2592915000,2779794000,2968676000,3279488000,3510471000,3719647000,3946593000,4267813000,4609667000,4897821000,5067291000,5409920000,5648732000,5940128000,6286143000,6673186000,7086935000,7601594000,8001563000,8650325000,9001839000,9155663000,9480901000,10028781000,10593946000,11372589000,12002204000,12438527000,12051307000,12541995000,13315478000,13998383000,14175503000,14982715000,15709242000,16111636000,16870106000,17813035000
 "00000","United States *", ,SAINC50,15,"..."," Less: Personal current taxes","Thousands of dollars",19132000,16667000,18844000,26876000,31774000,33017000,29978000,32671000,36409000,38696000,38357000,42119000,45933000,47104000,51409000,54412000,51943000,57507000,66180000,72731000,86370000,103804000,102426000,101176000,123087000,131897000,150515000,147146000,172216000,197364000,229096000,268256000,298764000,344881000,353771000,351959000,376973000,416768000,436735000,488401000,504780000,566488000,593309000,587466000,611744000,647796000,692201000,747570000,836200000,930882000,1031430000,1110884000,1235250000,1237927000,1051183000,1002446000,1047624000,1211185000,1355468000,1490831000,1505811000,1150907000,1236004000,1451655000,1507470000,1674228000,1782338000,1936073000,1954315000,2043963000,2075864000
 "00000","United States *", ,SAINC50,16,"...","Equals: Disposable personal income","Thousands of dollars",192363000,192342000,213991639,235454710,248561813,264125895,270324047,289463345,309674545,327325214,337794280,358209786,371767000,388943000,412591000,433368000,470690000,506937000,546533000,584097000,634507000,687425000,753099000,823437000,893321000,1001571000,1094397000,1215359000,1323488000,1454268000,1626753000,1805001000,2014396000,2248034000,2426023000,2616717000,2902515000,3093703000,3282912000,3458192000,3763033000,4043179000,4304512000,4479825000,4798176000,5000936000,5247927000,5538573000,5836986000,6156053000,6570164000,6890679000,7415075000,7763912000,8104480000,8478455000,8981157000,9382761000,10017121000,10511373000,10932716000,10900400000,11305991000,11863823000,12490913000,12501275000,13200377000,13773169000,14157321000,14826143000,15737171000
 "00000","United States *", ,SAINC50,20,"...","Population (persons) 1/","Number of persons",146091000,148666000,151871000,153970000,156369000,158946000,161881000,165058000,168078000,171178000,174153000,177136000,179972000,182976000,185739000,188434000,191085000,193460000,195499000,197375000,199312000,201298000,203798722,206817509,209274882,211349205,213333635,215456585,217553859,219760875,222098244,224568579,227224719,229465744,231664432,233792014,235824907,237923734,240132831,242288936,244499004,246819222,249622814,252980941,256514224,259918588,263125821,266278393,269394284,272646925,275854104,279040168,282162411,284968955,287625193,290107933,292805298,295516599,298379912,301231207,304093966,306771529,309326085,311580009,313874218,316057727,318386421,320742673,323071342,325147121,327167434
 "00000","United States *", ,SAINC50,30,"...","Per capita personal income (dollars) 2/","Dollars",1448,1406,1533,1704,1793,1869,1855,1952,2059,2138,2160,2260,2321,2383,2498,2589,2735,2918,3134,3328,3617,3931,4198,4471,4857,5363,5836,6324,6875,7516,8356,9232,10180,11300,11999,12698,13906,14755,15490,16289,17455,18676,19621,20030,21090,21733,22575,23607,24771,25993,27557,28675,30657,31589,31832,32681,34251,35849,38114,39844,40904,39284,40546,42735,44599,44851,47058,48978,49870,51885,54446
 "00000","United States *", ,SAINC50,50,"...","Per capita disposable personal income (dollars) 3/","Dollars",1317,1294,1409,1529,1590,1662,1670,1754,1842,1912,1940,2022,2066,2126,2221,2300,2463,2620,2796,2959,3183,3415,3695,3981,4269,4739,5130,5641,6083,6618,7324,8038,8865,9797,10472,11192,12308,13003,13671,14273,15391,16381,17244,17708,18705,19240,19945,20800,21667,22579,23818,24694,26279,27245,28177,29225,30673,31750,33572,34895,35952,35533,36550,38076,39796,39554,41460,42941,43821,45598,48101
 "00000","United States *", ,SAINC50,60,"...","Personal current taxes","Thousands of dollars",19132000,16667000,18844000,26876000,31774000,33017000,29978000,32671000,36409000,38696000,38357000,42119000,45933000,47104000,51409000,54412000,51943000,57507000,66180000,72731000,86370000,103804000,102426000,101176000,123087000,131897000,150515000,147146000,172216000,197364000,229096000,268256000,298764000,344881000,353771000,351959000,376973000,416768000,436735000,488401000,504780000,566488000,593309000,587466000,611744000,647796000,692201000,747570000,836200000,930882000,1031430000,1110884000,1235250000,1237927000,1051183000,1002446000,1047624000,1211185000,1355468000,1490831000,1505811000,1150907000,1236004000,1451655000,1507470000,1674228000,1782338000,1936073000,1954315000,2043963000,2075864000
 "00000","United States *", ,SAINC50,70,"..."," Federal government 4/","Thousands of dollars",17992000,15310000,17364000,25196000,29936000,31081000,27886000,30282000,33731000,35804000,35293000,38296000,41703000,42548000,46383000,48998000,45859000,50911000,58404000,64156000,75818000,90998000,88209000,85274000,102204000,109071000,125992000,120269000,141142000,161998000,188646000,224224000,249873000,290266000,294624000,285854000,300950000,335408000,349530000,391801000,402686000,451849000,470750000,462155000,476439000,506729000,544211000,589461000,667527000,748884000,830209000,896398000,998540000,994908000,831337000,777539000,801899000,935945000,1054353000,1169243000,1174942000,865081000,941954000,1128726000,1164342000,1300708000,1401487000,1528940000,1544774000,1611296000,1618458000
 "00000","United States *", ,SAINC50,80,"...","  Income taxes (net of refunds) 4/","Thousands of dollars",17992000,15310000,17364000,25196000,29936000,31081000,27886000,30282000,33731000,35804000,35293000,38296000,41703000,42548000,46383000,48998000,45859000,50911000,58404000,64156000,75818000,90998000,88209000,85274000,102204000,109071000,125992000,120269000,141142000,161998000,188646000,224224000,249873000,290266000,294624000,285854000,300950000,335408000,349530000,391801000,402686000,451849000,470750000,462155000,476439000,506729000,544211000,589461000,667527000,748884000,830209000,896398000,998540000,994908000,831337000,777539000,801899000,935945000,1054353000,1169243000,1174942000,865081000,941954000,1128726000,1164342000,1300708000,1401487000,1528940000,1544774000,1611296000,1618458000
 "00000","United States *", ,SAINC50,81,"...","   Income taxes (gross) 4/","Thousands of dollars",19756000,17654000,19050000,26963000,32043000,33667000,30754000,33349000,36951000,39285000,39169000,42361000,45988000,47313000,51438000,54547000,51779000,55791000,64313000,72100000,85221000,101148000,101471000,99704000,116471000,131201000,149914000,154571000,168591000,191402000,220694000,258023000,293401000,337850000,349597000,346496000,365590000,401920000,421446000,464481000,474803000,521853000,543992000,542080000,556048000,582169000,621198000,675270000,756748000,842561000,930108000,1021433000,1132497000,1143588000,1012654000,956180000,988548000,1116132000,1250497000,1375755000,1460859000,1138095000,1194491000,1360656000,1402920000,1529536000,1633875000,1763287000,1798517000,1872828000,1887292000
