GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "26000","Michigan",3,SAINC30,10,"...","Personal income (millions of dollars)","Millions of dollars",17119.5,18126.0,18884.0,18957.0,20319.3,21691.5,23774.2,26375.2,28764.1,29991.8,33160.6,36067.9,37361.7,40644.0,45132.0,50382.9,53913.2,57745.1,64457.8,72465.6,80772.9,88478.7,94684.4,101254.2,104816.5,111577.2,123177.2,133599.1,142047.6,147561.4,157523.2,169629.3,177393.2,181414.2,192235.1,202432.5,217745.4,230305.9,242218.5,254938.9,270151.5,283993.8,302644.2,307686.9,307192.5,314558.6,323431.8,330450.5,338507.7,347961.9,355102.7,336954.5,349577.7,370676.1,386568.4,390199.8,408617.6,432391.5,446521.1,461485.5,484029.8
 "26000","Michigan",3,SAINC30,45,"...","Net earnings by place of residence","Millions of dollars",13794.9,14754.4,15290.0,15023.0,16199.8,17366.2,19110.6,21331.9,23269.6,23868.7,26491.1,28952.4,29132.4,31436.7,35024.3,39084.7,40507.4,41687.3,47565.7,54406.2,61115.0,66157.8,66887.8,69876.0,69226.7,73612.0,82228.7,90496.7,96817.1,101083.2,108413.3,115325.9,119702.2,121382.2,129878.7,136837.4,146864.8,155242.4,163091.6,171325.5,184170.7,196250.4,210197.3,212349.7,212495.7,216098.0,221187.1,223460.9,225144.9,226334.8,223322.9,205923.4,213649.7,227965.7,238126.1,240915.0,248907.3,261873.9,271484.1,283148.8,294292.7
 "26000","Michigan",3,SAINC30,50,"...","Personal current transfer receipts","Millions of dollars",1183.4,1072.8,1111.7,1332.0,1304.4,1327.4,1365.6,1475.7,1617.3,2001.6,2312.1,2558.7,3215.6,3838.3,4317.8,4925.4,6152.7,8075.3,8322.8,8545.1,9082.8,10473.3,13826.4,14645.6,16348.9,17299.7,17491.0,18050.7,18929.5,19463.6,20302.3,21966.1,23803.0,26480.9,28050.5,29982.0,30276.2,31955.1,33556.5,35485.5,35246.6,37771.5,39043.2,43474.9,45062.8,47300.7,49316.9,52448.9,55993.0,61241.7,69712.0,77421.5,82684.9,82541.5,82128.7,83383.1,86387.9,91399.5,93570.4,93559.0,97776.3
 "26000","Michigan",3,SAINC30,60,"..."," Income maintenance benefits 1/","Millions of dollars",132.6,142.2,127.7,148.1,157.7,145.4,144.9,147.8,130.4,163.9,199.1,239.7,384.0,559.5,704.3,752.5,927.0,1116.7,1282.9,1235.8,1333.3,1535.0,1991.5,2232.3,2280.0,2534.8,2599.4,2581.5,2679.9,2648.1,2764.8,2885.7,3096.6,3177.4,3299.3,3504.4,3545.2,3579.4,3399.1,3727.5,3578.3,3674.6,3885.8,3962.1,4284.9,4598.6,4835.1,5185.4,5364.2,6797.2,7285.0,8572.3,9910.8,9451.6,9378.7,8993.0,8842.8,8778.8,8561.5,8338.5,8066.4
 "26000","Michigan",3,SAINC30,70,"..."," Unemployment insurance compensation","Millions of dollars",370.0,155.7,158.1,261.9,132.6,99.4,85.2,63.1,81.4,129.1,119.0,118.5,300.5,359.9,322.9,207.0,524.2,1391.3,1063.3,831.4,527.6,711.3,2421.4,1587.0,2063.6,1684.9,810.6,758.2,791.7,993.4,1004.8,974.8,1180.6,1722.7,2074.2,1643.7,973.4,903.9,1020.3,948.1,968.2,872.4,918.6,1611.6,2354.7,2562.3,1996.4,1831.9,1971.1,1918.9,2807.2,6662.4,5865.8,3862.7,2824.7,2059.4,1090.9,922.2,893.7,844.0,769.1
 "26000","Michigan",3,SAINC30,80,"..."," Retirement and other","Millions of dollars",680.8,775.0,825.9,922.0,1014.1,1082.6,1135.6,1264.8,1405.6,1708.5,1994.0,2200.5,2531.1,2918.9,3290.6,3966.0,4701.5,5567.4,5976.6,6478.0,7222.0,8227.0,9413.6,10826.4,12005.4,13080.0,14081.1,14711.0,15457.9,15822.1,16532.7,18105.6,19525.8,21580.9,22677.0,24833.9,25757.6,27471.8,29137.0,30809.9,30700.1,33224.6,34238.8,37901.2,38423.1,40139.8,42485.5,45431.7,48657.7,52525.5,59619.9,62186.8,66908.3,69227.2,69925.3,72330.6,76454.2,81698.5,84115.2,84376.6,88940.8
 "26000","Michigan",3,SAINC30,90,"...","Dividends, interest, and rent","Millions of dollars",2141.2,2298.8,2482.4,2601.9,2815.1,2998.0,3297.9,3567.5,3877.2,4121.5,4357.4,4556.8,5013.6,5369.0,5789.9,6372.7,7253.1,7982.5,8569.3,9514.3,10575.1,11847.6,13970.2,16732.6,19240.9,20665.4,23457.5,25051.8,26301.0,27014.6,28807.6,32337.3,33888.0,33551.1,34305.9,35613.0,40604.5,43108.4,45570.4,48128.0,50734.1,49971.8,53403.7,51862.3,49634.1,51159.9,52927.8,54540.7,57369.9,60385.4,62067.8,53609.6,53243.1,60168.9,66313.6,65901.8,73322.4,79118.1,81466.7,84777.7,91960.8
 "26000","Michigan",3,SAINC30,91,"..."," Personal dividend income","Millions of dollars",425.5,455.6,508.8,547.6,619.4,685.9,794.4,878.8,902.4,928.4,971.6,979.0,961.0,974.8,1029.2,1137.2,1248.7,1230.6,1505.1,1779.7,1987.5,2216.6,2288.7,2488.1,2486.7,2809.8,3244.5,3533.8,3848.9,4077.4,4602.5,5675.3,6063.5,6313.4,6557.9,6951.7,8102.9,8869.4,10451.2,11708.8,12134.5,11543.0,12322.8,11052.2,11724.3,13019.2,16933.8,16300.5,18438.6,20147.3,19959.4,12935.0,13575.6,17894.3,22596.2,22667.7,27625.3,30007.9,31203.2,32499.3,35202.2
 "26000","Michigan",3,SAINC30,92,"..."," Personal interest income","Millions of dollars",1076.4,1164.2,1247.9,1305.7,1405.5,1502.0,1680.3,1847.1,2102.0,2297.9,2506.5,2816.0,3264.1,3584.1,3912.3,4434.2,5215.0,5990.5,6378.4,7239.4,8071.8,9161.2,11147.5,13601.5,16195.7,17270.6,19672.1,20859.7,21997.9,22485.5,23577.2,26052.5,27054.5,26161.0,26110.9,26049.1,26397.1,28089.5,28918.0,30370.6,32401.6,32214.7,35184.4,34335.7,31365.5,31043.4,28596.9,32042.4,33957.5,36160.4,36507.0,33625.1,31204.1,32105.8,32680.9,31372.8,32765.6,35179.5,35465.6,36787.6,40487.1
 "26000","Michigan",3,SAINC30,93,"...","  Imputed interest receipts 2/","Millions of dollars",450.2,504.4,549.6,595.1,638.1,678.7,748.6,804.0,894.7,988.2,1115.1,1325.5,1594.0,1788.3,1985.0,2193.3,2552.7,3210.1,3333.8,3687.5,4101.0,4313.1,5011.0,5569.8,6755.3,8386.1,8885.8,10072.7,10968.1,11643.8,12156.7,12930.8,13505.7,13970.2,14593.4,15186.4,15620.5,16654.3,16865.6,18034.1,18029.7,18454.4,19452.2,18955.3,18967.9,19172.3,19190.2,19643.0,19858.1,20263.8,21464.9,21558.9,20950.8,21139.2,21350.1,21146.7,22212.8,23910.5,23205.5,22592.1,23848.1
