GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "35000","New Mexico",6,SAINC4,10,"...","Personal income (millions of dollars)","Millions of dollars",170.2,142.0,125.0,91.9,94.6,113.6,139.4,167.6,182.2,173.3,186.3,200.3,240.3,333.5,427.8,477.7,514.6,532.1,597.4,697.9,765.2,868.1,1010.9,1107.0,1161.0,1188.0,1288.2,1390.1,1559.8,1729.5,1858.6,1911.5,2000.3,2079.0,2150.3,2273.3,2412.1,2534.7,2620.0,2836.9,3143.7,3499.8,3872.4,4353.3,4881.8,5487.3,6267.9,6987.4,7819.8,8947.8,10088.4,11323.0,12799.9,14023.1,15086.1,16471.1,17823.5,18525.0,19308.7,20401.9,21855.4,23301.3,24937.1,26802.8,28827.1,30772.3,33070.6,34741.3,36520.0,38361.2,39275.9,42319.5,45312.3,47090.0,49197.2,52264.4,55838.3,59946.3,63418.4,67242.1,66661.8,69250.2,72820.3,74578.4,73412.3,77722.3,79973.4,81252.4,82733.0,87188.8
 "35000","New Mexico",6,SAINC4,11,"..."," Nonfarm personal income 1/","Millions of dollars",123.2,115.1,102.6,82.2,78.6,97.0,111.1,136.6,146.0,146.9,154.3,164.8,195.2,271.2,361.1,406.2,452.6,455.2,494.4,589.2,646.2,765.4,866.3,993.5,1087.9,1101.5,1212.0,1314.2,1464.9,1615.9,1760.0,1825.6,1898.9,1996.5,2064.1,2208.2,2334.8,2435.1,2530.8,2735.7,3037.5,3369.9,3744.1,4218.0,4703.7,5342.2,6093.0,6866.1,7687.6,8782.7,9884.1,11145.4,12673.5,13910.5,14962.4,16328.3,17619.4,18334.9,19072.8,20087.6,21478.2,22891.2,24540.7,26325.3,28304.5,30326.0,32690.6,34349.5,35987.9,37787.5,38612.4,41789.6,44536.7,46553.4,48639.6,51404.0,54974.2,59352.3,62565.5,66536.8,66273.0,68386.0,71710.4,73576.4,72445.0,76492.6,79143.6,80401.7,81868.3,86552.8
 "35000","New Mexico",6,SAINC4,12,"..."," Farm income 2/","Millions of dollars",47.0,26.9,22.4,9.6,16.1,16.6,28.3,31.0,36.1,26.4,32.1,35.4,45.1,62.3,66.7,71.5,62.0,76.9,103.0,108.7,119.0,102.7,144.5,113.6,73.1,86.5,76.1,75.9,95.0,113.6,98.6,85.8,101.4,82.5,86.2,65.1,77.3,99.5,89.2,101.2,106.1,129.9,128.3,135.3,178.2,145.1,175.0,121.3,132.2,165.1,204.3,177.6,126.4,112.6,123.8,142.8,204.1,190.2,235.8,314.4,377.1,410.2,396.4,477.5,522.6,446.3,380.0,391.8,532.1,573.7,663.5,529.9,775.6,536.6,557.6,860.5,864.1,594.0,853.0,705.3,388.8,864.2,1110.0,1002.0,967.3,1229.7,829.8,850.7,864.7,636.0
 "35000","New Mexico",6,SAINC4,20,"...","Population (persons) 3/","Number of persons",420000,427000,436000,441000,449000,461000,475000,489000,503000,513000,523000,531000,505000,508000,533000,526000,530000,562000,582000,604000,644000,689000,717000,735000,756000,763000,785000,806000,847000,886000,919000,954000,965000,979000,989000,1006000,1012000,1007000,1000000,994000,1011000,1023206,1053258,1077815,1104225,1129568,1162682,1195162,1225245,1251848,1280539,1309400,1332747,1363822,1394362,1416719,1438360,1462728,1478519,1490336,1503901,1521574,1555305,1595442,1636453,1682398,1720394,1752326,1774839,1793484,1808082,1821204,1831690,1855309,1877574,1903808,1932274,1962137,1990070,2010662,2036802,2064588,2080395,2087549,2092792,2090342,2090211,2092789,2093395,2095428
 "35000","New Mexico",6,SAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",405,333,287,208,211,246,293,343,362,338,356,377,476,656,803,908,971,947,1026,1156,1188,1260,1410,1506,1536,1557,1641,1725,1842,1952,2022,2004,2073,2124,2174,2260,2383,2517,2620,2854,3109,3420,3677,4039,4421,4858,5391,5846,6382,7148,7878,8647,9604,10282,10819,11626,12392,12665,13059,13689,14532,15314,16034,16800,17616,18291,19223,19826,20576,21389,21722,23237,24738,25381,26203,27453,28898,30552,31867,33443,32729,33542,35003,35725,35079,37182,38261,38825,39521,41609
 "35000","New Mexico",6,SAINC4,35,"..."," Earnings by place of work","Millions of dollars",147.7,118.4,101.6,73.4,78.0,95.0,117.4,139.8,158.8,149.8,159.6,172.4,209.0,293.3,389.7,440.4,471.2,466.7,517.6,601.2,656.1,725.4,874.2,958.9,994.6,1020.3,1104.1,1205.1,1350.0,1483.0,1591.9,1621.6,1675.3,1745.2,1800.6,1893.7,2002.1,2114.5,2174.1,2330.4,2563.5,2783.8,3055.5,3439.2,3853.3,4266.3,4803.1,5378.5,6076.5,6980.4,7862.4,8598.1,9590.5,10210.1,10856.4,11866.8,12766.4,13156.1,13745.8,14615.8,15562.6,16756.0,17960.6,19359.0,20903.4,22218.4,23600.1,24385.7,25712.7,26996.1,27861.6,30228.7,32290.6,33817.2,35546.3,37919.3,40205.2,42890.7,44766.7,46544.0,45533.0,47116.9,48809.3,49435.9,49441.7,51171.7,51864.6,52151.4,52915.1,55254.0
 "35000","New Mexico",6,SAINC4,36,"..."," Less: Contributions for government social insurance 5/","Millions of dollars",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.6,2.9,3.4,3.5,4.2,5.7,9.3,12.1,18.6,23.1,19.4,14.3,16.2,16.7,19.7,20.3,21.9,24.5,28.3,30.6,37.2,44.7,54.5,60.8,61.1,65.9,74.3,77.9,80.7,103.7,121.2,124.6,151.7,162.6,187.9,220.2,282.2,327.8,366.4,420.4,480.9,565.4,667.0,736.5,888.5,966.2,1034.6,1164.1,1271.1,1327.0,1370.6,1530.2,1648.3,1871.8,2032.2,2165.7,2341.1,2547.1,2718.0,2807.8,2930.8,3083.2,3202.9,3385.6,3623.8,3805.9,3993.8,4205.3,4468.5,4874.2,5135.6,5413.5,5359.4,5452.4,5032.4,5142.2,5918.8,6119.9,6442.9,6458.0,6560.6,6821.9
 "35000","New Mexico",6,SAINC4,37,"...","  Employee and self-employed contributions for government social insurance","Millions of dollars",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.9,1.0,1.1,1.3,2.2,5.6,7.5,8.4,5.1,5.4,4.7,4.8,6.5,7.9,8.8,9.6,11.0,12.7,14.0,17.4,20.2,25.2,28.7,28.8,30.8,35.2,37.2,38.6,51.1,61.3,62.1,74.5,79.4,91.3,105.1,135.9,157.5,174.9,196.1,224.5,263.3,312.2,350.5,426.4,466.0,494.1,544.1,614.6,647.3,676.6,767.4,842.6,951.1,1040.2,1102.2,1197.3,1307.6,1409.0,1456.1,1518.4,1599.9,1673.6,1768.1,1892.1,1982.1,2081.1,2214.3,2366.8,2588.2,2739.5,2870.1,2838.1,2871.6,2340.8,2389.7,3107.8,3226.7,3313.7,3362.2,3528.7,3733.9
 "35000","New Mexico",6,SAINC4,38,"...","  Employer contributions for government social insurance","Millions of dollars",(L),(L),(L),(L),(L),(L),(L),(L),1.7,2.0,2.4,2.4,2.9,3.5,3.7,4.5,10.2,18.1,14.0,9.7,11.4,10.2,11.8,11.5,12.3,13.5,15.6,16.6,19.8,24.6,29.2,32.1,32.2,35.1,39.2,40.6,42.1,52.6,59.9,62.5,77.2,83.2,96.6,115.1,146.2,170.3,191.5,224.3,256.4,302.2,354.8,385.9,462.1,500.2,540.6,619.9,656.5,679.7,693.9,762.8,805.6,920.6,992.1,1063.5,1143.8,1239.6,1309.0,1351.7,1412.4,1483.3,1529.4,1617.4,1731.7,1823.7,1912.7,1991.0,2101.7,2286.0,2396.1,2543.4,2521.3,2580.8,2691.6,2752.5,2811.0,2893.2,3129.1,3095.7,3032.0,3088.0
 "35000","New Mexico",6,SAINC4,42,"..."," Plus: Adjustment for residence 6/","Millions of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-2.2,-4.2,-3.8,-8.4,-10.8,-12.2,-16.8,-19.5,-22.2,-24.9,-14.7,-15.4,-15.8,-16.2,-17.1,-17.8,-19.3,-20.5,-20.6,-21.1,-22.8,-21.3,-23.2,-23.6,-21.7,-19.1,-17.2,-13.9,-13.9,-12.3,-12.3,-11.3,-6.2,-15.9,-18.5,-14.1,-5.6,0.8,7.8,22.3,33.0,41.5,49.3,61.4,77.3,95.7,111.0,122.1,141.8,163.2,186.5,214.8,239.8,211.6,194.1,182.3,136.2,69.7,82.4,73.4,57.6,68.5,8.3,-20.7,-15.8,-66.6,-73.6,-52.6,-8.1,89.6,97.8
